CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,bmhs,43,TIMED_OUT,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,bmhs,44,KILLED,ds.RandoopTest.Randoop0.test0166(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,bmhs,46,KILLED,ds.RandoopTest.Randoop0.test0257(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,bmhs,48,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,bmhs,49,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,bmhs,43,KILLED,ds.RandoopTest.Randoop0.test0166(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,bmhs,44,KILLED,ds.RandoopTest.Randoop0.test0168(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,bmhs,46,KILLED,ds.RandoopTest.Randoop0.test0168(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,bmhs,48,KILLED,ds.RandoopTest.Randoop0.test0169(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,bmhs,49,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,bmhs,50,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,bmhs,50,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,bmhs,50,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator,bmhs,48,KILLED,ds.RandoopTest.Randoop0.test0402(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator,bmhs,48,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0412(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,forcaBruta,8,KILLED,ds.RandoopTest.Randoop0.test0396(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,forcaBruta,9,KILLED,ds.RandoopTest.Randoop0.test0396(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,forcaBruta,8,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,forcaBruta,8,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,forcaBruta,6,TIMED_OUT,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0342(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0342(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,forcaBruta,7,KILLED,ds.RandoopTest.Randoop0.test0275(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0091(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0342(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,forcaBruta,6,KILLED,ds.RandoopTest.Randoop0.test0409(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,forcaBruta,8,KILLED,ds.RandoopTest.Randoop0.test0396(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,forcaBruta,8,KILLED,ds.RandoopTest.Randoop0.test0435(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,forcaBruta,9,SURVIVED,none
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,forcaBruta,8,KILLED,ds.RandoopTest.Randoop0.test0113(ds.RandoopTest.Randoop0)
CasamentoExato.java,ds.CasamentoExato,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,forcaBruta,8,KILLED,ds.RandoopTest.Randoop0.test0342(ds.RandoopTest.Randoop0)
